Game Code,Drive Number,Team Code,Start Period,Start Clock,Start Spot,Start Reason,End Period,End Clock,End Spot,End Reason,Plays,Yards,Time Of Possession,Red Zone Attempt
0277047320231021,10,473,2,24,75,KICKOFF,2,11,66,END OF HALF,1,9,13,0
0277047320231021,11,473,3,900,75,KICKOFF,3,490,0,TOUCHDOWN,12,75,410,1
0277047320231021,12,277,3,482,77,KICKOFF,3,333,29,DOWNS,7,48,149,0
0277047320231021,13,473,3,333,71,DOWNS,3,195,81,PUNT,3,-10,138,0
0277047320231021,14,277,3,195,60,PUNT,3,2,18,FUMBLE,9,42,193,1
0277047320231021,15,473,3,2,82,FUMBLE,4,832,83,PUNT,3,-1,70,0
0277047320231021,16,277,4,832,92,PUNT,4,707,48,INTERCEPTION,5,44,125,0
0277047320231021,17,473,4,707,80,INTERCEPTION,4,414,0,TOUCHDOWN,8,80,293,1
0277047320231021,18,277,4,414,75,KICKOFF,4,246,31,INTERCEPTION,8,44,168,0
0277047320231021,19,473,4,246,80,INTERCEPTION,4,168,73,PUNT,3,7,78,0
0277047320231021,20,277,4,168,87,PUNT,4,6,0,TOUCHDOWN,9,87,162,1
0277047320231021,21,473,4,6,75,KICKOFF,4,0,78,END OF HALF,1,-3,6,0
0774051920231021,1,774,1,892,83,KICKOFF,1,820,74,PUNT,3,9,72,0
0774051920231021,2,519,1,820,67,PUNT,1,529,10,FIELD GOAL,13,57,291,1
0774051920231021,3,774,1,523,71,KICKOFF,1,348,28,MISSED FIELD GOAL,8,43,175,0
0774051920231021,4,519,1,348,72,MISSED FIELD GOAL,1,0,65,PUNT,3,7,348,0
0774051920231021,5,774,1,0,58,PUNT,2,795,23,MISSED FIELD GOAL,11,35,105,1
0774051920231021,6,519,2,795,77,MISSED FIELD GOAL,2,610,41,DOWNS,6,36,185,0
0774051920231021,7,774,2,610,59,DOWNS,2,543,54,PUNT,3,5,67,0
0774051920231021,8,519,2,543,69,PUNT,2,429,55,PUNT,4,14,114,0
0774051920231021,9,774,2,429,80,PUNT,2,296,22,DOWNS,9,58,133,0
0774051920231021,10,519,2,296,78,DOWNS,2,150,52,PUNT,7,26,146,0
0774051920231021,11,774,2,150,87,PUNT,2,39,39,INTERCEPTION,9,48,111,0
0774051920231021,12,519,2,39,82,INTERCEPTION,2,2,2,FIELD GOAL,6,80,37,1
0774051920231021,13,519,3,894,79,KICKOFF,3,576,23,MISSED FIELD GOAL,11,56,318,1
0774051920231021,14,774,3,576,77,MISSED FIELD GOAL,3,427,25,FIELD GOAL,6,52,149,0
0774051920231021,15,519,3,427,75,KICKOFF,3,156,0,TOUCHDOWN,9,75,271,1
0774051920231021,16,774,3,145,41,KICKOFF,3,18,0,TOUCHDOWN,5,41,127,1
0774051920231021,17,519,3,18,75,KICKOFF,4,700,9,MISSED FIELD GOAL,9,66,218,1
0774051920231021,18,774,4,700,80,MISSED FIELD GOAL,4,581,55,PUNT,5,25,119,0
0774051920231021,19,519,4,581,78,PUNT,4,276,0,TOUCHDOWN,8,78,305,1
0774051920231021,20,774,4,270,68,KICKOFF,4,141,0,TOUCHDOWN,8,68,129,1
0774051920231021,21,519,4,141,75,KICKOFF,4,0,68,END OF HALF,6,7,141,0
0086033120231021,1,331,1,900,75,KICKOFF,1,844,74,PUNT,3,1,56,0
0086033120231021,2,86,1,844,73,PUNT,1,664,56,PUNT,5,17,180,0
0086033120231021,3,331,1,664,80,PUNT,1,376,20,FIELD GOAL,9,60,288,1
0086033120231021,4,86,1,367,71,KICKOFF,1,357,71,INTERCEPTION,2,0,10,0
0086033120231021,5,331,1,357,22,INTERCEPTION,1,271,19,FIELD GOAL,4,3,86,1
0086033120231021,6,86,1,271,75,KICKOFF,1,124,0,TOUCHDOWN,5,75,147,1
0086033120231021,7,331,1,124,75,KICKOFF,1,30,71,PUNT,3,4,94,0
0086033120231021,8,86,1,30,68,PUNT,2,596,0,TOUCHDOWN,11,68,334,1
0086033120231021,9,331,2,596,75,KICKOFF,2,404,33,INTERCEPTION,7,42,192,0
0086033120231021,10,86,2,404,62,INTERCEPTION,2,258,45,PUNT,5,17,146,0
0086033120231021,11,331,2,258,86,PUNT,2,103,72,PUNT,6,14,155,0
0086033120231021,12,86,2,103,81,PUNT,2,62,66,PUNT,6,15,41,0
0086033120231021,13,331,2,62,73,PUNT,2,0,66,END OF HALF,3,7,62,0
0086033120231021,14,86,3,892,68,KICKOFF,3,715,35,FIELD GOAL,7,33,177,0
0086033120231021,15,331,3,715,75,KICKOFF,3,517,64,PUNT,6,11,198,0
0086033120231021,16,86,3,517,67,PUNT,3,343,50,PUNT,5,17,174,0
0086033120231021,17,331,3,343,87,PUNT,3,253,88,PUNT,3,-1,90,0
0086033120231021,18,86,3,253,60,PUNT,3,166,57,PUNT,3,3,87,0
0086033120231021,19,331,3,166,76,PUNT,3,68,67,PUNT,3,9,98,0
0086033120231021,20,86,3,68,51,PUNT,4,762,16,MISSED FIELD GOAL,7,35,206,1
0086033120231021,21,331,4,762,80,MISSED FIELD GOAL,4,710,76,PUNT,3,4,52,0
0086033120231021,22,86,4,710,62,PUNT,4,688,62,PUNT,3,0,22,0
0086033120231021,23,331,4,688,84,PUNT,4,623,84,PUNT,3,0,65,0
0086033120231021,24,86,4,623,51,PUNT,4,354,0,TOUCHDOWN,7,51,269,1
0086033120231021,25,331,4,346,67,KICKOFF,4,117,47,DOWNS,10,20,229,0
0086033120231021,26,86,4,117,53,DOWNS,4,0,63,END OF HALF,3,-10,117,0
0254025320231026,1,253,1,900,75,KICKOFF,1,750,51,PUNT,5,24,150,0
0254025320231026,2,254,1,750,80,PUNT,1,654,64,PUNT,6,16,96,0
0254025320231026,3,253,1,654,64,PUNT,1,551,0,TOUCHDOWN,5,64,103,0
0254025320231026,4,254,1,548,83,KICKOFF,1,302,0,TOUCHDOWN,12,83,246,1
0254025320231026,5,253,1,299,78,KICKOFF,1,21,17,FIELD GOAL,11,61,278,1
0254025320231026,6,254,1,21,65,KICKOFF,2,837,59,PUNT,3,6,84,0
0254025320231026,7,253,2,837,84,PUNT,2,722,40,PUNT,5,44,115,0
0254025320231026,8,254,2,722,97,PUNT,2,649,92,PUNT,3,5,73,0
0254025320231026,9,253,2,649,37,PUNT,2,342,0,TOUCHDOWN,9,37,307,1
0254025320231026,10,254,2,342,75,KICKOFF,2,262,61,PUNT,4,14,80,0
0254025320231026,11,253,2,262,77,PUNT,2,70,0,TOUCHDOWN,7,77,192,0
0254025320231026,12,254,2,70,75,KICKOFF,2,63,75,INTERCEPTION,1,0,7,0
0254025320231026,13,253,2,63,35,INTERCEPTION,2,0,16,FIELD GOAL,7,19,63,1
0254025320231026,14,254,3,900,75,KICKOFF,3,647,14,MISSED FIELD GOAL,10,61,253,1
0254025320231026,15,253,3,647,80,MISSED FIELD GOAL,3,606,0,TOUCHDOWN,3,80,41,0
0254025320231026,16,254,3,606,75,KICKOFF,3,328,0,TOUCHDOWN,10,75,278,1
0254025320231026,17,253,3,323,72,KICKOFF,3,232,62,INTERCEPTION,3,10,91,0
0254025320231026,18,254,3,232,37,INTERCEPTION,3,143,31,DOWNS,4,6,89,0
0254025320231026,19,253,3,143,69,DOWNS,3,56,61,FUMBLE,3,8,87,0
0254025320231026,20,254,3,56,39,FUMBLE,3,0,0,TOUCHDOWN,4,39,56,1
0254025320231026,21,253,4,900,75,KICKOFF,4,595,22,FIELD GOAL,10,53,305,0
0254025320231026,22,254,4,595,75,KICKOFF,4,506,47,INTERCEPTION,5,28,89,0
0254025320231026,23,254,4,506,75,KICKOFF,4,372,0,TOUCHDOWN,7,75,134,1
0254025320231026,24,253,4,372,75,KICKOFF,4,349,73,PUNT,3,2,23,0
0254025320231026,25,254,4,349,43,PUNT,4,292,23,FUMBLE,4,20,57,0
0254025320231026,26,253,4,292,77,FUMBLE,4,51,55,PUNT,6,22,241,0
0254025320231026,27,254,4,51,93,PUNT,4,0,74,END OF HALF,5,19,51,0
0414051920231028,1,414,1,896,67,KICKOFF,1,781,67,PUNT,3,0,115,0
0414051920231028,2,519,1,781,79,PUNT,1,597,0,TOUCHDOWN,6,79,184,1
0414051920231028,3,414,1,595,81,KICKOFF,1,483,84,PUNT,3,-3,112,0
0414051920231028,4,519,1,483,65,PUNT,1,88,16,FIELD GOAL,13,49,395,1
0414051920231028,5,414,1,84,67,KICKOFF,2,848,60,PUNT,3,7,136,0
0414051920231028,6,519,2,848,88,PUNT,2,806,89,FUMBLE,3,-1,42,0
0414051920231028,7,414,2,806,11,FUMBLE,2,731,9,FIELD GOAL,4,2,75,1
0414051920231028,8,519,2,731,75,KICKOFF,2,580,59,PUNT,3,16,151,0
0414051920231028,9,414,2,580,59,PUNT,2,260,23,FIELD GOAL,9,36,320,1
0414051920231028,10,519,2,260,75,KICKOFF,2,164,57,PUNT,4,18,96,0
0414051920231028,11,414,2,164,80,PUNT,2,81,0,TOUCHDOWN,4,80,83,1
0414051920231028,12,519,2,81,75,KICKOFF,2,46,66,PUNT,3,9,35,0
0414051920231028,13,414,2,46,92,PUNT,2,0,95,END OF HALF,2,-3,46,0
0414051920231028,14,519,3,900,75,KICKOFF,3,806,78,PUNT,3,-3,94,0
0414051920231028,15,414,3,806,20,PUNT,3,682,15,FIELD GOAL,4,5,124,1
0414051920231028,16,519,3,682,75,KICKOFF,3,549,68,PUNT,3,7,133,0
0414051920231028,17,414,3,549,60,PUNT,3,408,0,TOUCHDOWN,5,60,141,1
0414051920231028,18,519,3,408,75,KICKOFF,3,204,35,DOWNS,8,40,204,0
0414051920231028,19,414,3,204,65,DOWNS,3,108,62,PUNT,3,3,96,0
0414051920231028,20,519,3,108,90,PUNT,3,11,65,PUNT,4,25,97,0
0414051920231028,21,414,3,11,72,PUNT,4,673,0,TOUCHDOWN,7,72,238,0
0414051920231028,22,519,4,673,75,KICKOFF,4,476,0,TOUCHDOWN,11,75,197,1
0414051920231028,23,414,4,476,75,KICKOFF,4,33,34,DOWNS,13,41,443,0
0414051920231028,24,519,4,33,66,DOWNS,4,0,22,END OF HALF,5,44,33,0
0465009620231028,1,465,1,894,83,KICKOFF,1,759,60,PUNT,6,23,135,0
0465009620231028,2,96,1,759,81,PUNT,1,461,0,TOUCHDOWN,11,81,298,0
0465009620231028,3,465,1,459,80,KICKOFF,1,140,0,TOUCHDOWN,10,80,319,0
0465009620231028,4,96,1,134,74,KICKOFF,1,37,70,PUNT,3,4,97,0
0465009620231028,5,465,1,37,65,PUNT,2,884,60,PUNT,3,5,53,0
0465009620231028,6,96,2,884,80,PUNT,2,839,77,INTERCEPTION,3,3,45,0
0465009620231028,7,465,2,839,35,INTERCEPTION,2,711,12,FIELD GOAL,7,23,128,1
0465009620231028,8,96,2,668,73,KICKOFF,2,519,73,PUNT,3,0,149,0
0465009620231028,9,465,2,519,85,PUNT,2,240,66,PUNT,9,19,279,0
0465009620231028,10,96,2,240,75,PUNT,2,109,69,PUNT,3,6,131,0
0465009620231028,11,465,2,109,72,PUNT,2,33,0,TOUCHDOWN,9,72,76,1
0465009620231028,12,96,2,27,80,KICKOFF,2,0,76,END OF HALF,1,4,27,0
0465009620231028,13,96,3,894,77,KICKOFF,3,792,50,PUNT,4,27,102,0
0465009620231028,14,96,3,792,15,FUMBLE,3,638,0,TOUCHDOWN,5,15,154,1
0465009620231028,15,465,3,638,75,KICKOFF,3,533,73,PUNT,3,2,105,0
0465009620231028,16,96,3,533,80,PUNT,3,359,0,TOUCHDOWN,7,80,174,1
0465009620231028,17,465,3,359,75,KICKOFF,3,261,64,INTERCEPTION,4,11,98,0
0465009620231028,18,96,3,261,41,INTERCEPTION,3,143,18,FIELD GOAL,5,23,118,1
0465009620231028,19,465,3,143,75,KICKOFF,3,134,69,FUMBLE,1,6,9,0
0465009620231028,20,96,3,134,31,FUMBLE,3,3,0,TOUCHDOWN,7,31,131,1
0465009620231028,21,465,4,900,70,KICKOFF,4,742,0,TOUCHDOWN,7,70,158,1
0465009620231028,22,96,4,735,78,KICKOFF,4,607,56,INTERCEPTION,6,22,128,0
0465009620231028,23,465,4,607,46,INTERCEPTION,4,254,2,DOWNS,10,44,353,1
0465009620231028,24,96,4,254,98,DOWNS,4,153,90,PUNT,3,8,101,0
0465009620231028,25,465,4,153,52,PUNT,4,3,8,INTERCEPTION,10,44,150,1
0465009620231028,26,96,4,3,92,INTERCEPTION,4,0,92,END OF HALF,1,0,3,0
0811006620231028,1,811,1,900,75,KICKOFF,1,774,69,PUNT,3,6,126,0
0811006620231028,2,66,1,774,74,PUNT,1,628,0,TOUCHDOWN,5,74,146,0
0811006620231028,3,811,1,628,75,KICKOFF,1,416,63,PUNT,6,12,212,0
0811006620231028,4,66,1,416,77,PUNT,1,325,50,PUNT,5,27,91,0
0811006620231028,5,811,1,325,91,PUNT,1,247,79,INTERCEPTION,4,12,78,0
0811006620231028,6,66,1,247,49,INTERCEPTION,1,163,9,FUMBLE,3,40,84,0
0811006620231028,7,811,1,163,51,FUMBLE,1,111,50,PUNT,3,1,52,0
0811006620231028,8,811,1,111,19,FUMBLE,1,106,0,TOUCHDOWN,1,19,5,1
0811006620231028,9,66,1,106,75,KICKOFF,1,19,71,PUNT,3,4,87,0
0811006620231028,10,811,1,19,97,PUNT,2,801,90,PUNT,3,7,118,0
0811006620231028,11,66,2,801,30,PUNT,2,645,18,MISSED FIELD GOAL,6,12,156,1
0811006620231028,12,811,2,645,80,MISSED FIELD GOAL,2,579,77,PUNT,3,3,66,0
0811006620231028,13,66,2,579,77,PUNT,2,124,0,TOUCHDOWN,14,77,455,1
0811006620231028,14,811,2,120,69,KICKOFF,2,42,52,PUNT,5,17,78,0
0811006620231028,15,66,2,42,94,PUNT,2,0,92,END OF HALF,1,2,42,0
0811006620231028,16,66,3,895,72,KICKOFF,3,660,0,TOUCHDOWN,8,72,235,1
0811006620231028,17,811,3,660,75,KICKOFF,3,478,63,PUNT,5,12,182,0
0811006620231028,18,66,3,478,69,PUNT,3,104,0,TOUCHDOWN,11,69,374,1
0811006620231028,19,811,3,98,66,KICKOFF,4,807,67,PUNT,5,-1,191,0
0811006620231028,20,66,4,807,72,PUNT,4,505,31,FIELD GOAL,9,41,302,0
0811006620231028,21,811,4,505,75,KICKOFF,4,424,74,PUNT,4,1,81,0
0811006620231028,22,66,4,424,78,PUNT,4,90,51,PUNT,8,27,334,0
0811006620231028,23,811,4,90,96,PUNT,4,0,83,END OF HALF,3,13,90,0
0774020420231028,1,204,1,900,75,KICKOFF,1,795,82,PUNT,3,-7,105,0
0774020420231028,2,774,1,795,61,PUNT,1,741,59,PUNT,3,2,54,0
0774020420231028,3,204,1,741,85,PUNT,1,655,82,PUNT,3,3,86,0
0774020420231028,4,774,1,655,76,PUNT,1,364,0,TOUCHDOWN,11,76,291,1
0774020420231028,5,204,1,360,81,KICKOFF,1,268,65,FUMBLE,3,16,92,0
0774020420231028,6,774,1,268,35,FUMBLE,1,177,0,TOUCHDOWN,5,35,91,1
0774020420231028,7,204,1,171,94,KICKOFF,2,844,41,PUNT,9,53,227,0
0774020420231028,8,774,2,844,94,PUNT,2,713,55,DOWNS,6,39,131,0
0774020420231028,9,204,2,713,45,DOWNS,2,629,43,INTERCEPTION,3,2,84,0
0774020420231028,10,774,2,629,61,INTERCEPTION,2,342,0,TOUCHDOWN,9,61,287,1
0774020420231028,11,204,2,334,90,KICKOFF,2,209,0,TOUCHDOWN,5,90,125,1
0774020420231028,12,774,2,208,49,KICKOFF,2,0,8,MISSED FIELD GOAL,13,41,208,1
0774020420231028,13,774,3,895,63,KICKOFF,3,821,17,FUMBLE,3,46,74,0
0774020420231028,14,204,3,821,93,FUMBLE,3,814,100,SAFETY,0,-7,7,0
0774020420231028,15,774,3,814,50,KICKOFF,3,774,49,PUNT,3,1,40,0
0774020420231028,16,204,3,774,77,PUNT,3,447,0,TOUCHDOWN,11,77,327,1
0774020420231028,17,774,3,447,75,KICKOFF,3,48,1,DOWNS,13,74,399,1
0774020420231028,18,204,3,48,99,DOWNS,3,0,100,SAFETY,2,-1,48,0
0774020420231028,19,774,4,894,47,KICKOFF,4,714,0,TOUCHDOWN,7,47,180,1
0774020420231028,20,204,4,714,75,KICKOFF,4,674,0,TOUCHDOWN,2,75,40,0
0774020420231028,21,774,4,670,70,KICKOFF,4,584,66,PUNT,3,4,86,0
0774020420231028,22,204,4,584,75,PUNT,4,572,75,INTERCEPTION,2,0,12,0
0774020420231028,23,774,4,572,28,INTERCEPTION,4,313,15,FIELD GOAL,7,13,259,1
0774020420231028,24,204,4,313,75,KICKOFF,4,230,80,DOWNS,4,-5,83,0
0774020420231028,25,774,4,230,20,DOWNS,4,213,14,FIELD GOAL,4,6,17,1
0774020420231028,26,204,4,213,75,KICKOFF,4,175,97,FUMBLE,2,-22,38,0
0774020420231028,27,204,4,175,75,KICKOFF,4,40,19,DOWNS,10,56,135,1
0774020420231028,28,774,4,40,81,DOWNS,4,0,83,END OF HALF,1,-2,40,0
0473046620231028,1,466,1,895,77,KICKOFF,1,808,76,PUNT,3,1,87,0
0473046620231028,2,473,1,808,72,PUNT,1,664,63,PUNT,5,9,144,0
0473046620231028,3,466,1,664,87,PUNT,1,553,80,PUNT,3,7,111,0
0473046620231028,4,473,1,553,52,PUNT,1,498,53,PUNT,3,-1,55,0
0473046620231028,5,466,1,498,85,PUNT,1,227,16,FIELD GOAL,10,69,271,1
0473046620231028,6,473,1,221,65,KICKOFF,1,88,40,INTERCEPTION,5,25,133,0
0473046620231028,7,466,1,88,34,INTERCEPTION,2,890,29,FIELD GOAL,5,5,98,1
0473046620231028,8,473,2,890,75,KICKOFF,2,842,75,INTERCEPTION,2,0,48,0
0473046620231028,9,473,2,837,75,KICKOFF,2,666,66,PUNT,6,9,171,0
0473046620231028,10,466,2,666,68,PUNT,2,417,34,FIELD GOAL,9,34,249,0
0473046620231028,11,473,2,413,78,KICKOFF,2,329,53,INTERCEPTION,3,25,84,0
0473046620231028,12,466,2,329,24,INTERCEPTION,2,219,0,TOUCHDOWN,5,24,110,1
0473046620231028,13,473,2,219,75,KICKOFF,2,113,69,PUNT,3,6,106,0
0473046620231028,14,466,2,113,75,PUNT,2,51,44,PUNT,5,31,62,0
0473046620231028,15,473,2,51,91,PUNT,2,0,31,END OF HALF,5,60,51,0
0473046620231028,16,473,3,900,75,KICKOFF,3,688,30,FIELD GOAL,8,45,212,0
0473046620231028,17,466,3,681,75,KICKOFF,3,537,56,PUNT,4,19,144,0
0473046620231028,18,473,3,537,84,PUNT,3,492,0,TOUCHDOWN,2,84,45,0
0473046620231028,19,466,3,492,85,KICKOFF,3,58,4,FIELD GOAL,10,81,434,1
0473046620231028,20,473,3,58,75,KICKOFF,3,0,75,PUNT,3,0,58,0
0473046620231028,21,466,3,0,32,PUNT,4,721,0,TOUCHDOWN,6,32,179,1
0473046620231028,22,473,4,717,75,KICKOFF,4,635,0,TOUCHDOWN,4,75,82,1
0473046620231028,23,466,4,635,73,KICKOFF,4,323,49,PUNT,8,24,312,0
0473046620231028,24,473,4,323,93,PUNT,4,58,0,TOUCHDOWN,15,93,265,1
0473046620231028,25,466,4,57,54,KICKOFF,4,0,55,END OF HALF,3,-1,57,0
0523031720231028,1,317,1,895,69,KICKOFF,1,855,29,INTERCEPTION,2,40,40,0
0523031720231028,2,523,1,855,35,INTERCEPTION,1,691,5,FIELD GOAL,8,30,164,1
0523031720231028,3,317,1,691,75,KICKOFF,1,421,24,DOWNS,9,51,270,0
0523031720231028,4,523,1,421,76,DOWNS,1,76,32,DOWNS,13,44,345,0
0523031720231028,5,317,1,76,68,DOWNS,1,0,0,TOUCHDOWN,3,68,76,0
0523031720231028,6,523,2,900,75,KICKOFF,2,788,66,PUNT,5,9,112,0
0523031720231028,7,317,2,788,71,PUNT,2,687,68,PUNT,3,3,101,0
0523031720231028,8,523,2,687,76,PUNT,2,617,67,PUNT,3,9,70,0
0523031720231028,9,317,2,617,80,PUNT,2,443,0,TOUCHDOWN,7,80,174,1
0523031720231028,10,523,2,443,75,KICKOFF,2,354,0,TOUCHDOWN,5,75,89,0
0523031720231028,11,317,2,347,89,KICKOFF,2,80,53,PUNT,9,36,267,0
0523031720231028,12,523,2,80,83,PUNT,2,43,83,PUNT,3,0,37,0
0523031720231028,13,317,2,43,51,PUNT,2,3,51,INTERCEPTION,3,0,40,0
0523031720231028,14,523,2,3,47,INTERCEPTION,2,0,60,END OF HALF,1,-13,3,0
0523031720231028,15,523,3,900,95,KICKOFF,3,883,100,SAFETY,3,-5,17,0
0523031720231028,16,317,3,878,65,KICKOFF,3,606,0,TOUCHDOWN,11,65,272,1
0523031720231028,17,523,3,606,75,KICKOFF,3,456,0,TOUCHDOWN,8,75,150,1
0523031720231028,18,317,3,450,68,KICKOFF,3,235,0,TOUCHDOWN,8,68,215,0
0523031720231028,19,523,3,235,75,KICKOFF,3,121,0,TOUCHDOWN,7,75,114,0
0523031720231028,20,317,3,114,79,KICKOFF,4,864,42,DOWNS,7,37,150,0
0523031720231028,21,523,4,864,58,DOWNS,4,614,6,FIELD GOAL,12,52,250,1
0523031720231028,22,317,4,614,75,KICKOFF,4,542,69,PUNT,3,6,72,0
0523031720231028,23,523,4,542,79,PUNT,4,457,84,PUNT,3,-5,85,0
0523031720231028,24,317,4,457,51,PUNT,4,276,49,PUNT,5,2,181,0
0523031720231028,25,523,4,276,83,PUNT,4,99,54,DOWNS,7,29,177,0
0523031720231028,26,317,4,99,46,DOWNS,4,32,39,PUNT,3,7,67,0
0523031720231028,27,523,4,32,91,PUNT,4,0,83,FUMBLE,3,8,32,0
0664002720231028,1,664,1,900,75,KICKOFF,1,759,0,TOUCHDOWN,6,75,141,1
0664002720231028,2,27,1,753,79,KICKOFF,1,551,52,PUNT,6,27,202,0
0664002720231028,3,664,1,551,86,PUNT,1,414,64,PUNT,5,22,137,0
0664002720231028,4,27,1,414,86,PUNT,1,289,54,PUNT,5,32,125,0
0664002720231028,5,664,1,289,70,PUNT,1,289,84,PUNT,3,-14,0,0
0664002720231028,6,27,1,289,65,PUNT,1,110,0,TOUCHDOWN,5,65,179,1
0664002720231028,7,664,1,101,82,KICKOFF,2,770,14,MISSED FIELD GOAL,12,68,231,1
0664002720231028,8,27,2,770,80,MISSED FIELD GOAL,2,637,61,PUNT,5,19,133,0
0664002720231028,9,664,2,637,79,PUNT,2,555,0,TOUCHDOWN,4,79,82,0
0664002720231028,10,27,2,555,75,KICKOFF,2,494,0,TOUCHDOWN,3,75,61,0
0664002720231028,11,664,2,494,75,KICKOFF,2,301,0,TOUCHDOWN,8,75,193,1
0664002720231028,12,27,2,301,75,KICKOFF,2,234,61,INTERCEPTION,4,14,67,0
0664002720231028,13,664,2,234,40,INTERCEPTION,2,125,25,FIELD GOAL,6,15,109,1
0664002720231028,14,27,2,120,82,KICKOFF,2,41,44,FUMBLE,6,38,79,0
0664002720231028,15,664,2,41,56,FUMBLE,2,0,33,MISSED FIELD GOAL,6,23,41,0
0664002720231028,16,27,3,900,75,KICKOFF,3,733,0,TOUCHDOWN,6,75,167,0
0664002720231028,17,664,3,733,75,KICKOFF,3,721,0,TOUCHDOWN,1,75,12,0
0664002720231028,18,27,3,721,75,KICKOFF,3,630,64,PUNT,4,11,91,0
0664002720231028,19,664,3,630,67,PUNT,3,499,33,DOWNS,6,34,131,0
0664002720231028,20,27,3,499,67,DOWNS,3,399,51,PUNT,5,16,100,0
0664002720231028,21,664,3,399,88,PUNT,3,321,99,FUMBLE,3,-11,78,0
0664002720231028,22,27,3,321,1,FUMBLE,3,317,0,TOUCHDOWN,1,1,4,1
0664002720231028,23,664,3,317,75,KICKOFF,4,841,0,TOUCHDOWN,13,75,376,1
0664002720231028,24,27,4,835,78,KICKOFF,4,693,0,TOUCHDOWN,6,78,142,0
0664002720231028,25,664,4,693,75,KICKOFF,4,480,60,PUNT,5,15,213,0
0664002720231028,26,27,4,480,80,PUNT,4,397,0,TOUCHDOWN,3,80,83,0
0664002720231028,27,664,4,391,80,KICKOFF,4,164,30,DOWNS,9,50,227,0
0664002720231028,28,27,4,164,70,DOWNS,4,8,0,TOUCHDOWN,6,70,156,1
0664002720231028,29,664,4,6,75,KICKOFF,4,0,62,END OF HALF,1,13,6,0
0716067020231028,1,670,1,892,84,KICKOFF,1,745,0,TOUCHDOWN,8,84,147,0
0716067020231028,2,716,1,745,75,KICKOFF,1,608,31,DOWNS,6,44,137,0
0716067020231028,3,670,1,608,69,DOWNS,1,476,53,PUNT,5,16,132,0
0716067020231028,4,716,1,476,47,PUNT,1,254,21,DOWNS,7,26,222,0
0716067020231028,5,670,1,254,79,DOWNS,1,85,4,INTERCEPTION,7,75,169,1
0716067020231028,6,716,1,85,80,INTERCEPTION,2,842,0,TOUCHDOWN,6,80,143,1
0716067020231028,7,670,2,842,75,KICKOFF,2,698,42,INTERCEPTION,7,33,144,0
0716067020231028,8,716,2,698,84,INTERCEPTION,2,407,49,PUNT,7,35,291,0
0716067020231028,9,670,2,407,80,PUNT,2,109,4,FIELD GOAL,11,76,298,1
0716067020231028,10,716,2,104,79,KICKOFF,2,57,58,PUNT,5,21,47,0
0716067020231028,11,670,2,57,76,PUNT,2,19,76,PUNT,3,0,38,0
0716067020231028,12,716,2,19,51,PUNT,2,0,36,END OF HALF,6,15,19,0
0716067020231028,13,716,3,900,75,KICKOFF,3,795,0,TOUCHDOWN,4,75,105,0
0716067020231028,14,670,3,795,75,KICKOFF,3,496,6,FIELD GOAL,11,69,299,1
0716067020231028,15,716,3,496,75,KICKOFF,3,307,56,PUNT,5,19,189,0
0716067020231028,16,670,3,307,78,PUNT,3,212,33,FUMBLE,6,45,95,0
0716067020231028,17,716,3,212,67,FUMBLE,4,828,0,TOUCHDOWN,10,67,284,1
0716067020231028,18,670,4,828,75,KICKOFF,4,736,68,DOWNS,4,7,92,0
0716067020231028,19,716,4,736,32,DOWNS,4,622,0,TOUCHDOWN,4,32,114,1
0716067020231028,20,670,4,622,75,KICKOFF,4,460,42,FUMBLE,7,33,162,0
0716067020231028,21,716,4,460,58,FUMBLE,4,360,51,PUNT,3,7,100,0
0716067020231028,22,670,4,360,72,PUNT,4,288,74,DOWNS,4,-2,72,0
0716067020231028,23,716,4,288,26,DOWNS,4,86,10,FIELD GOAL,7,16,202,1
0716067020231028,24,670,4,86,75,KICKOFF,4,0,55,END OF HALF,4,20,86,0
0030049820231028,1,30,1,900,75,KICKOFF,1,793,71,PUNT,3,4,107,0
0030049820231028,2,498,1,793,76,PUNT,1,548,62,PUNT,8,14,245,0
0030049820231028,3,30,1,548,84,PUNT,1,477,77,PUNT,3,7,71,0
0030049820231028,4,498,1,477,72,PUNT,1,400,67,PUNT,3,5,77,0
0030049820231028,5,30,1,400,72,PUNT,1,322,57,PUNT,4,15,78,0
0030049820231028,6,498,1,322,87,PUNT,1,206,33,FIELD GOAL,5,54,116,0
0030049820231028,7,30,1,206,75,KICKOFF,1,96,0,TOUCHDOWN,5,75,110,1
0030049820231028,8,498,1,96,75,KICKOFF,2,645,13,FIELD GOAL,13,62,351,1
0030049820231028,9,30,2,639,75,KICKOFF,2,584,71,PUNT,3,4,55,0
0030049820231028,10,498,2,584,63,PUNT,2,327,2,FIELD GOAL,10,61,257,1
0030049820231028,11,30,2,327,65,KICKOFF,2,122,32,FIELD GOAL,8,33,205,0
0030049820231028,12,498,2,122,75,KICKOFF,2,94,77,PUNT,3,-2,28,0
0030049820231028,13,30,2,94,63,PUNT,2,25,22,INTERCEPTION,7,41,69,0
0030049820231028,14,498,2,25,90,INTERCEPTION,2,0,87,END OF HALF,1,3,25,0
0030049820231028,15,498,3,900,75,KICKOFF,3,567,0,TOUCHDOWN,13,75,333,0
0030049820231028,16,30,3,567,75,KICKOFF,3,250,0,TOUCHDOWN,13,75,317,1
